ID,Item Type,Max Stack,Item Name
10010505,Normal/StandardItem,99,Red Ochre Scale Bugs
10010506,Normal/StandardItem,99,Oxblood-red Scale Bugs
10010507,Normal/StandardItem,99,Moss-green Scale Bugs
10010508,Normal/StandardItem,99,Desert-yellow Scale Bugs
10010509,Normal/StandardItem,99,Russet-brown Scale Bugs
10010510,Normal/StandardItem,99,Dark Brown Scale Bugs
10010511,Normal/StandardItem,99,Marsh-green Scale Bugs
10010512,Normal/StandardItem,99,Storm-blue Scale Bugs
10010513,Normal/StandardItem,99,Rust-red Scale Bugs
10010514,Normal/StandardItem,99,Loam-brown Scale Bugs
10010515,Normal/StandardItem,99,Light Beige Scale Bugs
10010601,Normal/StandardItem,99,Green Stainsand
10010602,Normal/StandardItem,99,Brown Stainsand
10010603,Normal/StandardItem,99,Blue Stainsand
10010604,Normal/StandardItem,99,Purple Stainsand
10010605,Normal/StandardItem,99,Red Stainsand
10010606,Normal/StandardItem,99,Indigo Stainsand
10010607,Normal/StandardItem,99,White Stainsand
10010608,Normal/StandardItem,99,Gold Stainsand
10010701,Normal/StandardItem,99,Vert Lac Bugs
10010702,Normal/StandardItem,99,Azure Lac Bugs
10010703,Normal/StandardItem,99,Gules Lac Bugs
10010704,Normal/StandardItem,99,Purpure Lac Bugs
10010705,Normal/StandardItem,99,Sable Lac Bugs
10010706,Normal/StandardItem,99,Argent Lac Bugs
10010707,Normal/StandardItem,99,Or Lac Bugs
10010708,Normal/StandardItem,99,Floral Pink Linen Dye
10010709,Normal/StandardItem,99,Deepsea-blue Linen Dye
10010710,Normal/StandardItem,99,Shale-brown Linen Dye
10010711,Normal/StandardItem,99,Saffron-yellow Linen Dye
10010712,Normal/StandardItem,99,Floral Pink Dyer's Moss
10010713,Normal/StandardItem,99,Deepsea-blue Dyer's Moss
10010714,Normal/StandardItem,99,Shale-brown Dyer's Moss
10010715,Normal/StandardItem,99,Saffron-yellow Dyer's Moss
10010716,Normal/StandardItem,99,Black Urushi
10010717,Normal/StandardItem,99,Raw Urushi
10010718,Normal/StandardItem,99,All-purpose Blue Dye
10010719,Normal/StandardItem,99,All-purpose Red Dye
10010720,Normal/StandardItem,99,All-purpose Yellow Dye
10010721,Normal/StandardItem,99,All-purpose Black Dye
10010722,Normal/StandardItem,99,All-purpose Grey Dye
10010723,Normal/StandardItem,99,All-purpose Brown Dye
10010724,Normal/StandardItem,99,All-purpose Green Dye
10010725,Normal/StandardItem,99,All-purpose White Dye
10010726,Normal/StandardItem,99,All-purpose Purple Dye
10011001,Normal/StandardItem,99,Tiny Crown
10011002,Normal/StandardItem,99,Brass Dish
10011003,Normal/StandardItem,99,Silver Goblet
10011004,Normal/StandardItem,99,Brass Canteen
10011005,Normal/StandardItem,99,Tallow Candle
10011006,Normal/StandardItem,99,Rope
10011007,Normal/StandardItem,99,Humus
10011008,Normal/StandardItem,99,Potter's Clay
10011101,Normal/StandardItem,99,Ixali Willowknot
10011102,Normal/StandardItem,99,Ixali Mapleknot
10011103,Normal/StandardItem,99,Ixali Ebonknot
10011104,Normal/StandardItem,99,Sylphic Brownleaf
10011105,Normal/StandardItem,99,Sylphic Yellowleaf
10011106,Normal/StandardItem,99,Sylphic Redleaf
10011107,Normal/StandardItem,99,Titan Copperpiece
10011108,Normal/StandardItem,99,Titan Mythrilpiece
10011109,Normal/StandardItem,99,Titan Electrumpiece
10011110,Normal/StandardItem,99,Greentide Psashp
10011111,Normal/StandardItem,99,Redtide Psashp
10011112,Normal/StandardItem,99,Goldtide Psashp
10011113,Normal/StandardItem,99,Bronze Amalj'ok
10011114,Normal/StandardItem,99,Iron Amalj'ok
10011115,Normal/StandardItem,99,Darksteel Amalj'ok
10011116,Normal/StandardItem,99,Ququroon Doom-die
10011117,Normal/StandardItem,99,Gagaroon Luck-die
10011118,Normal/StandardItem,99,Peperoon Fate-die
10011119,Normal/StandardItem,99,Beeswax Candle
10011120,Normal/StandardItem,99,Goblin Mask
10011121,Normal/StandardItem,99,Twinklebox
10011122,Normal/StandardItem,99,Brass Gobcog
10011123,Normal/StandardItem,99,Silver Gobcog
10011124,Normal/StandardItem,99,Gold Gobcog
10011125,Normal/StandardItem,99,[en]
10011126,Normal/StandardItem,99,Inferno Taper
10011127,Normal/StandardItem,1,Gold Shposhae Coffer Key
10011128,Normal/StandardItem,1,Electrum Shposhae Coffer Key
10011129,Normal/StandardItem,1,Rose Gold Shposhae Coffer Key
10011130,Normal/StandardItem,1,Silver Shposhae Coffer Key
10011131,Normal/StandardItem,1,Mythril Shposhae Coffer Key
10011132,Normal/StandardItem,1,Steel Shposhae Coffer Key
10011133,Normal/StandardItem,1,Copper Shposhae Coffer Key
10011134,Normal/StandardItem,1,Brass Shposhae Coffer Key
10011135,Normal/StandardItem,1,Bronze Shposhae Coffer Key
10011136,Normal/StandardItem,1,Brass Zahar'ak Coffer Key
10011137,Normal/StandardItem,1,Copper Zahar'ak Coffer Key
10011138,Normal/StandardItem,1,Silver Zahar'ak Coffer Key
10011139,Normal/StandardItem,1,Gold Zahar'ak Coffer Key
10011140,Normal/StandardItem,1,Brass U'Ghamaro Coffer Key
10011141,Normal/StandardItem,1,Silver U'Ghamaro Coffer Key
10011142,Normal/StandardItem,1,Copper U'Ghamaro Coffer Key
10011143,Normal/StandardItem,1,Bronze U'Ghamaro Coffer Key
10011144,Normal/StandardItem,1,Gold U'Ghamaro Coffer Key
10011145,Normal/StandardItem,1,Brass Natalan Coffer Key
10011146,Normal/StandardItem,1,Copper Natalan Coffer Key
10011147,Normal/StandardItem,1,Silver Natalan Coffer Key
10011148,Normal/StandardItem,1,Steel Natalan Coffer Key
10011149,Normal/StandardItem,1,Mythril Natalan Coffer Key
10011150,Normal/StandardItem,1,Gold Natalan Coffer Key
10011151,Normal/StandardItem,99,Inferno Totem
10011152,Normal/StandardItem,99,Kupo Nut Charm
10011153,Normal/StandardItem,99,Unmarked Keystone
10011154,Normal/StandardItem,99,Vortex Totem
10011155,Normal/StandardItem,99,Vortex Headdress
10011156,Normal/StandardItem,99,Inferno Seal
10011157,Normal/StandardItem,99,Vortex Seal
10011158,Normal/StandardItem,99,Tremor Seal
10011159,Normal/StandardItem,99,Flawless Mailbreaker Blade
10011160,Normal/StandardItem,99,Flawless Avenger Grips
10011161,Normal/StandardItem,99,Flawless Rampager Head
10011162,Normal/StandardItem,99,Flawless Obelisk Head
10011163,Normal/StandardItem,99,Flawless Sarnga Limb
10011164,Normal/StandardItem,99,Flawless Suspended Trillium Flower
10011165,Normal/StandardItem,99,Flawless Astrolabe Clinometer
10011166,Normal/StandardItem,99,Flawless Vanya Silk Hat Lining
10011167,Normal/StandardItem,99,Flawless Vanya Silk Robe Lining
10011168,Normal/StandardItem,99,Flawless Vanya Silk Glove Lining
10011169,Normal/StandardItem,99,Flawless Vanya Silk Crakow Lining
10011170,Normal/StandardItem,99,Flawless Gryphonskin Shoulder Guards
10011171,Normal/StandardItem,99,Flawless Gryphonskin Shin Guards
10011172,Normal/StandardItem,99,Flawless Gryphonskin Elbow Pads
10011173,Normal/StandardItem,99,Flawless Gryphonskin Knee Pads
10011174,Normal/StandardItem,99,Flawless Darksteel Breastplate
10011175,Normal/StandardItem,99,Flawless Darksteel Gauntlet Plates
10011176,Normal/StandardItem,99,Flawless Darksteel Couters
10011177,Normal/StandardItem,99,Flawless Rose Gold Clasps
10011178,Normal/StandardItem,99,Mailbreaker Blade
10011179,Normal/StandardItem,99,Avenger Grips
10011180,Normal/StandardItem,99,Rampager Head
10011181,Normal/StandardItem,99,Obelisk Head
10011182,Normal/StandardItem,99,Sarnga Limb
10011183,Normal/StandardItem,99,Suspended Trillium Flower
10011184,Normal/StandardItem,99,Astrolabe Clinometer
10011185,Normal/StandardItem,99,Vanya Silk Hat Lining
10011186,Normal/StandardItem,99,Vanya Silk Robe Lining
10011187,Normal/StandardItem,99,Vanya Silk Glove Lining
10011188,Normal/StandardItem,99,Vanya Silk Crakow Lining
10011189,Normal/StandardItem,99,Gryphonskin Shoulder Guards
10011190,Normal/StandardItem,99,Gryphonskin Shin Guards
10011191,Normal/StandardItem,99,Gryphonskin Elbow Pads
10011192,Normal/StandardItem,99,Gryphonskin Knee Pads
10011193,Normal/StandardItem,99,Darksteel Breastplate
10011194,Normal/StandardItem,99,Darksteel Gauntlet Plates
10011195,Normal/StandardItem,99,Darksteel Couters
10011196,Normal/StandardItem,99,Rose Gold Clasps
10011197,Normal/StandardItem,99,Light Kidney Ore
10011198,Normal/StandardItem,99,Young Indigo Herring
10011199,Normal/StandardItem,99,Supple Spruce Branch
10011200,Normal/StandardItem,99,Militia Bow
10011201,Normal/StandardItem,99,Militia Sword
10011202,Normal/StandardItem,99,Militia Helm
10011203,Normal/StandardItem,99,Militia Gorget
10011204,Normal/StandardItem,99,Militia Longboots
10011205,Normal/StandardItem,99,Militia Leggings
10011206,Normal/StandardItem,99,Militia Poultice
10011207,Normal/StandardItem,99,Militia Rations
10011208,Normal/StandardItem,99,Stiperstone
10011209,Normal/StandardItem,99,Resin
10011210,Normal/StandardItem,99,Navigator's Ear
10011211,Normal/StandardItem,99,Miser's Mythril
10011212,Normal/StandardItem,99,Alumina Salts
10011213,Normal/StandardItem,1,Copper Castrum Coffer Key
10011214,Normal/StandardItem,1,Silver Castrum Coffer Key
10011215,Normal/StandardItem,1,Gold Castrum Coffer Key
10011216,Normal/StandardItem,1,Sanguine Humours
10011217,Normal/StandardItem,1,Phlegmatic Humours
10011218,Normal/StandardItem,1,Melancholic Humours
10011219,Normal/StandardItem,1,Reinforced Pavis
10011220,Normal/StandardItem,1,Spiked Pavis
10011221,Normal/StandardItem,1,Musked Pavis
10011222,Normal/StandardItem,1,Blessed Pavis
10011223,Normal/StandardItem,1,Reinforced Decoy
10011224,Normal/StandardItem,1,Spiked Decoy
10011225,Normal/StandardItem,1,Musked Decoy
10011226,Normal/StandardItem,1,Blessed Decoy
10011227,Normal/StandardItem,1,Fortified Rations
10011228,Normal/StandardItem,1,Spiked Rations
10011229,Normal/StandardItem,1,Musked Rations
10011230,Normal/StandardItem,1,Blessed Rations
10011231,Normal/StandardItem,1,Pavis Parts (Reinforcement)
10011232,Normal/StandardItem,1,Pavis Parts (Spikes)
10011233,Normal/StandardItem,1,Pavis Parts (Musk)
10011234,Normal/StandardItem,1,Pavis Parts (Blessing)
10011235,Normal/StandardItem,1,Decoy Parts (Reinforcement)
10011236,Normal/StandardItem,1,Decoy Parts (Spikes)
10011237,Normal/StandardItem,1,Decoy Parts (Musk)
10011238,Normal/StandardItem,1,Decoy Parts (Blessing)
10011239,Normal/StandardItem,1,Fortifying Philter
10011240,Normal/StandardItem,1,Spiking Philter
10011241,Normal/StandardItem,1,Musky Philter
10011242,Normal/StandardItem,1,Sanctifying Philter
10011243,Normal/StandardItem,1,Wanted: Gauwyn the Gannet
10011244,Normal/StandardItem,1,Enchiridion
10011245,Normal/StandardItem,1,Allagan Band
10011246,Normal/StandardItem,1,Oschon's Finger
10011247,Normal/StandardItem,99,Garlean Steel Joint
10011248,Normal/StandardItem,99,Garlean Steel Plate
10011249,Normal/StandardItem,99,Garlean Rubber
10011250,Normal/StandardItem,99,Garlean Fiber
10011251,Normal/StandardItem,1,Commemorative Coin
10011252,Normal/StandardItem,1,Unsealed Memorandum
10011253,Normal/StandardItem,99,Bombard Ash
10011254,Normal/StandardItem,99,Deaspected Cluster
10012001,Normal/StandardItem,1,Archon Egg
10012002,Normal/StandardItem,1,Colored Archon Egg
10012003,Normal/StandardItem,1,Painted Archon Egg
10012004,Normal/StandardItem,1,Darkened Archon Egg
10012005,Normal/StandardItem,99,Wind Archon Egg
10012006,Normal/StandardItem,99,Lightning Archon Egg
10012007,Normal/StandardItem,99,Fire Archon Egg
10012008,Normal/StandardItem,99,Earth Archon Egg
10012009,Normal/StandardItem,99,Ice Archon Egg
10012010,Normal/StandardItem,99,Water Archon Egg
10012011,Normal/StandardItem,99,Astral Archon Egg
10012012,Normal/StandardItem,99,Umbral Archon Egg
10012013,Normal/StandardItem,99,Deaspected Crystal
10012014,Normal/StandardItem,99,Red Bombard Ash
10012015,Normal/StandardItem,99,Blue Bombard Ash
10012016,Normal/StandardItem,99,Green Bombard Ash
10012017,Normal/StandardItem,99,Black Bombard Ash
10012018,Normal/StandardItem,1,Red Lion
10012019,Normal/StandardItem,1,Blue Spinner
10012020,Normal/StandardItem,1,Green Comet
10012021,Normal/StandardItem,1,Azeyma's Candle
10012022,Normal/StandardItem,1,Motley Egg
10012023,Normal/StandardItem,99,Odd Egg
10012024,Normal/StandardItem,99,Red Archon Egg
10012025,Normal/StandardItem,99,Blue Archon Egg
10012026,Normal/StandardItem,99,Green Archon Egg
10012027,Normal/StandardItem,99,Yellow Archon Egg
10012028,Normal/StandardItem,99,Violet Archon Egg
10012029,Normal/StandardItem,99,Faded Page
10013001,Normal/StandardItem,99,Grade 1 Dark Matter
10013002,Normal/StandardItem,99,Grade 2 Dark Matter
10013003,Normal/StandardItem,99,Grade 3 Dark Matter
10013004,Normal/StandardItem,99,Grade 4 Dark Matter
10013005,Normal/StandardItem,99,Grade 5 Dark Matter
10013006,Normal/StandardItem,99,Carbonized Matter
10013007,Normal/StandardItem,99,Petrified Matter
10013008,Normal/StandardItem,99,Fossilized Matter
10013009,Normal/StandardItem,99,Crystallized Matter
10013010,Normal/StandardItem,99,Germinated Matter
10013011,Normal/StandardItem,99,Decayed Matter
10013012,Normal/StandardItem,99,Decomposed Matter
10013013,Normal/StandardItem,99,Liquefied Matter
10013014,Normal/StandardItem,99,Calcified Matter
10013015,Normal/StandardItem,99,Cultured Matter
10013016,Normal/StandardItem,99,Ossified Matter
10013017,Normal/StandardItem,99,Cretified Matter
10100001,Normal/MateriaItem,99,Bloodthirst Materia I
10100002,Normal/MateriaItem,99,Bloodthirst Materia II
10100003,Normal/MateriaItem,99,Bloodthirst Materia III
10100004,Normal/MateriaItem,99,Bloodthirst Materia IV
10100005,Normal/MateriaItem,99,Manathirst Materia I
10100006,Normal/MateriaItem,99,Manathirst Materia II
10100007,Normal/MateriaItem,99,Manathirst Materia III
10100008,Normal/MateriaItem,99,Manathirst Materia IV
10100009,Normal/MateriaItem,99,Lifethirst Materia I
10100010,Normal/MateriaItem,99,Lifethirst Materia II
10100011,Normal/MateriaItem,99,Lifethirst Materia III
10100012,Normal/MateriaItem,99,Lifethirst Materia IV
10100013,Normal/MateriaItem,99,Strength Materia I
10100014,Normal/MateriaItem,99,Strength Materia II
10100015,Normal/MateriaItem,99,Strength Materia III
10100016,Normal/MateriaItem,99,Strength Materia IV
10100017,Normal/MateriaItem,99,Vitality Materia I
10100018,Normal/MateriaItem,99,Vitality Materia II
10100019,Normal/MateriaItem,99,Vitality Materia III
10100020,Normal/MateriaItem,99,Vitality Materia IV
10100021,Normal/MateriaItem,99,Dexterity Materia I
10100022,Normal/MateriaItem,99,Dexterity Materia II
10100023,Normal/MateriaItem,99,Dexterity Materia III
10100024,Normal/MateriaItem,99,Dexterity Materia IV
10100025,Normal/MateriaItem,99,Intelligence Materia I
10100026,Normal/MateriaItem,99,Intelligence Materia II
10100027,Normal/MateriaItem,99,Intelligence Materia III
10100028,Normal/MateriaItem,99,Intelligence Materia IV
10100029,Normal/MateriaItem,99,Mind Materia I
10100030,Normal/MateriaItem,99,Mind Materia II
10100031,Normal/MateriaItem,99,Mind Materia III
10100032,Normal/MateriaItem,99,Mind Materia IV
10100033,Normal/MateriaItem,99,Piety Materia I
10100034,Normal/MateriaItem,99,Piety Materia II
10100035,Normal/MateriaItem,99,Piety Materia III
10100036,Normal/MateriaItem,99,Piety Materia IV
10100037,Normal/MateriaItem,99,Ironman's Will Materia I
10100038,Normal/MateriaItem,99,Ironman's Will Materia II
10100039,Normal/MateriaItem,99,Ironman's Will Materia III
10100040,Normal/MateriaItem,99,Ironman's Will Materia IV
10100041,Normal/MateriaItem,99,Swordsman's Cry Materia I
10100042,Normal/MateriaItem,99,Swordsman's Cry Materia II
10100043,Normal/MateriaItem,99,Swordsman's Cry Materia III
10100044,Normal/MateriaItem,99,Swordsman's Cry Materia IV
10100045,Normal/MateriaItem,99,Watchman's Vigil Materia I
10100046,Normal/MateriaItem,99,Watchman's Vigil Materia II
10100047,Normal/MateriaItem,99,Watchman's Vigil Materia III
10100048,Normal/MateriaItem,99,Watchman's Vigil Materia IV
10100049,Normal/MateriaItem,99,Loresman's Wit Materia I
10100050,Normal/MateriaItem,99,Loresman's Wit Materia II
10100051,Normal/MateriaItem,99,Loresman's Wit Materia III
10100052,Normal/MateriaItem,99,Loresman's Wit Materia IV
10100053,Normal/MateriaItem,99,Wise Man's Vision Materia I
10100054,Normal/MateriaItem,99,Wise Man's Vision Materia II
10100055,Normal/MateriaItem,99,Wise Man's Vision Materia III
10100056,Normal/MateriaItem,99,Wise Man's Vision Materia IV
10100057,Normal/MateriaItem,99,Vestryman's Faith Materia I
10100058,Normal/MateriaItem,99,Vestryman's Faith Materia II
10100059,Normal/MateriaItem,99,Vestryman's Faith Materia III
10100060,Normal/MateriaItem,99,Vestryman's Faith Materia IV
10100061,Normal/MateriaItem,99,Fire Materia I
10100062,Normal/MateriaItem,99,Fire Materia II
10100063,Normal/MateriaItem,99,Fire Materia III
10100064,Normal/MateriaItem,99,Fire Materia IV
10100065,Normal/MateriaItem,99,Ice Materia I
10100066,Normal/MateriaItem,99,Ice Materia II
10100067,Normal/MateriaItem,99,Ice Materia III
10100068,Normal/MateriaItem,99,Ice Materia IV
10100069,Normal/MateriaItem,99,Wind Materia I
10100070,Normal/MateriaItem,99,Wind Materia II
10100071,Normal/MateriaItem,99,Wind Materia III
10100072,Normal/MateriaItem,99,Wind Materia IV
10100073,Normal/MateriaItem,99,Earth Materia I
10100074,Normal/MateriaItem,99,Earth Materia II
10100075,Normal/MateriaItem,99,Earth Materia III
10100076,Normal/MateriaItem,99,Earth Materia IV
10100077,Normal/MateriaItem,99,Lightning Materia I
10100078,Normal/MateriaItem,99,Lightning Materia II
10100079,Normal/MateriaItem,99,Lightning Materia III
10100080,Normal/MateriaItem,99,Lightning Materia IV
10100081,Normal/MateriaItem,99,Water Materia I
10100082,Normal/MateriaItem,99,Water Materia II
10100083,Normal/MateriaItem,99,Water Materia III
10100084,Normal/MateriaItem,99,Water Materia IV
10100085,Normal/MateriaItem,99,Fire Veil Materia I
10100086,Normal/MateriaItem,99,Fire Veil Materia II
10100087,Normal/MateriaItem,99,Fire Veil Materia III
10100088,Normal/MateriaItem,99,Fire Veil Materia IV
10100089,Normal/MateriaItem,99,Ice Veil Materia I
10100090,Normal/MateriaItem,99,Ice Veil Materia II
10100091,Normal/MateriaItem,99,Ice Veil Materia III
10100092,Normal/MateriaItem,99,Ice Veil Materia IV
10100093,Normal/MateriaItem,99,Wind Veil Materia I
10100094,Normal/MateriaItem,99,Wind Veil Materia II
10100095,Normal/MateriaItem,99,Wind Veil Materia III
10100096,Normal/MateriaItem,99,Wind Veil Materia IV
10100097,Normal/MateriaItem,99,Earth Veil Materia I
10100098,Normal/MateriaItem,99,Earth Veil Materia II
10100099,Normal/MateriaItem,99,Earth Veil Materia III
10100100,Normal/MateriaItem,99,Earth Veil Materia IV
10100101,Normal/MateriaItem,99,Lightning Veil Materia I
10100102,Normal/MateriaItem,99,Lightning Veil Materia II
10100103,Normal/MateriaItem,99,Lightning Veil Materia III
10100104,Normal/MateriaItem,99,Lightning Veil Materia IV
10100105,Normal/MateriaItem,99,Water Veil Materia I
10100106,Normal/MateriaItem,99,Water Veil Materia II
10100107,Normal/MateriaItem,99,Water Veil Materia III
10100108,Normal/MateriaItem,99,Water Veil Materia IV
10100109,Normal/MateriaItem,99,Heavens' Fist Materia I
10100110,Normal/MateriaItem,99,Heavens' Fist Materia II
10100111,Normal/MateriaItem,99,Heavens' Fist Materia III
10100112,Normal/MateriaItem,99,Heavens' Fist Materia IV
10100113,Normal/MateriaItem,99,Heavens' Eye Materia I
10100114,Normal/MateriaItem,99,Heavens' Eye Materia II
10100115,Normal/MateriaItem,99,Heavens' Eye Materia III
10100116,Normal/MateriaItem,99,Heavens' Eye Materia IV
10100117,Normal/MateriaItem,99,Hells' Fist Materia I
10100118,Normal/MateriaItem,99,Hells' Fist Materia II
10100119,Normal/MateriaItem,99,Hells' Fist Materia III
10100120,Normal/MateriaItem,99,Hells' Fist Materia IV
10100121,Normal/MateriaItem,99,Hells' Eye Materia I
10100122,Normal/MateriaItem,99,Hells' Eye Materia II
10100123,Normal/MateriaItem,99,Hells' Eye Materia III
10100124,Normal/MateriaItem,99,Hells' Eye Materia IV
10100125,Normal/MateriaItem,99,Savage Aim Materia I
10100126,Normal/MateriaItem,99,Savage Aim Materia II
10100127,Normal/MateriaItem,99,Savage Aim Materia III
10100128,Normal/MateriaItem,99,Savage Aim Materia IV
10100129,Normal/MateriaItem,99,Savage Might Materia I
10100130,Normal/MateriaItem,99,Savage Might Materia II
10100131,Normal/MateriaItem,99,Savage Might Materia III
10100132,Normal/MateriaItem,99,Savage Might Materia IV
10100133,Normal/MateriaItem,99,Sagacious Aim Materia I
10100134,Normal/MateriaItem,99,Sagacious Aim Materia II
10100135,Normal/MateriaItem,99,Sagacious Aim Materia III
10100136,Normal/MateriaItem,99,Sagacious Aim Materia IV
10100137,Normal/MateriaItem,99,Sagacious Might Materia I
10100138,Normal/MateriaItem,99,Sagacious Might Materia II
10100139,Normal/MateriaItem,99,Sagacious Might Materia III
10100140,Normal/MateriaItem,99,Sagacious Might Materia IV
10100141,Normal/MateriaItem,99,Battledance Materia I
10100142,Normal/MateriaItem,99,Battledance Materia II
10100143,Normal/MateriaItem,99,Battledance Materia III
10100144,Normal/MateriaItem,99,Battledance Materia IV
10100145,Normal/MateriaItem,99,Gatherer's Guerdon Materia I
10100146,Normal/MateriaItem,99,Gatherer's Guerdon Materia II
10100147,Normal/MateriaItem,99,Gatherer's Guerdon Materia III
10100148,Normal/MateriaItem,99,Gatherer's Guerdon Materia IV
10100149,Normal/MateriaItem,99,Gatherer's Guile Materia I
10100150,Normal/MateriaItem,99,Gatherer's Guile Materia II
10100151,Normal/MateriaItem,99,Gatherer's Guile Materia III
10100152,Normal/MateriaItem,99,Gatherer's Guile Materia IV
10100153,Normal/MateriaItem,99,Gatherer's Grasp Materia I
10100154,Normal/MateriaItem,99,Gatherer's Grasp Materia II
10100155,Normal/MateriaItem,99,Gatherer's Grasp Materia III
10100156,Normal/MateriaItem,99,Gatherer's Grasp Materia IV
10100157,Normal/MateriaItem,99,Craftsman's Competence Materia I
10100158,Normal/MateriaItem,99,Craftsman's Competence Materia II
10100159,Normal/MateriaItem,99,Craftsman's Competence Materia III
10100160,Normal/MateriaItem,99,Craftsman's Competence Materia IV
10100161,Normal/MateriaItem,99,Craftsman's Cunning Materia I
10100162,Normal/MateriaItem,99,Craftsman's Cunning Materia II
10100163,Normal/MateriaItem,99,Craftsman's Cunning Materia III
10100164,Normal/MateriaItem,99,Craftsman's Cunning Materia IV
10100165,Normal/MateriaItem,99,Craftsman's Command Materia I
10100166,Normal/MateriaItem,99,Craftsman's Command Materia II
10100167,Normal/MateriaItem,99,Craftsman's Command Materia III
10100168,Normal/MateriaItem,99,Craftsman's Command Materia IV
10100169,Normal/MateriaItem,99,Bloodflight Materia I
10100170,Normal/MateriaItem,99,Bloodflight Materia II
10100171,Normal/MateriaItem,99,Bloodflight Materia III
10100172,Normal/MateriaItem,99,Bloodflight Materia IV
10100173,Normal/MateriaItem,99,Manaflight Materia I
10100174,Normal/MateriaItem,99,Manaflight Materia II
10100175,Normal/MateriaItem,99,Manaflight Materia III
10100176,Normal/MateriaItem,99,Manaflight Materia IV
10100177,Normal/MateriaItem,99,Bloodwall Materia I
10100178,Normal/MateriaItem,99,Bloodwall Materia II
10100179,Normal/MateriaItem,99,Bloodwall Materia III
10100180,Normal/MateriaItem,99,Bloodwall Materia IV
10100181,Normal/MateriaItem,99,Manawall Materia I
10100182,Normal/MateriaItem,99,Manawall Materia II
10100183,Normal/MateriaItem,99,Manawall Materia III
10100184,Normal/MateriaItem,99,Manawall Materia IV
10100185,Normal/MateriaItem,99,Cactuar Foot Materia I
10100186,Normal/MateriaItem,99,Cactuar Foot Materia II
10100187,Normal/MateriaItem,99,Cactuar Foot Materia III
10100188,Normal/MateriaItem,99,Cactuar Foot Materia IV
10100189,Normal/MateriaItem,99,Wyvern Skin Materia I
10100190,Normal/MateriaItem,99,Wyvern Skin Materia II
10100191,Normal/MateriaItem,99,Wyvern Skin Materia III
10100192,Normal/MateriaItem,99,Wyvern Skin Materia IV
10100193,Normal/MateriaItem,99,Bomb Blood Materia I
10100194,Normal/MateriaItem,99,Bomb Blood Materia II
10100195,Normal/MateriaItem,99,Bomb Blood Materia III
10100196,Normal/MateriaItem,99,Bomb Blood Materia IV
10100197,Normal/MateriaItem,99,Pixie Tongue Materia I
10100198,Normal/MateriaItem,99,Pixie Tongue Materia II
10100199,Normal/MateriaItem,99,Pixie Tongue Materia III
10100200,Normal/MateriaItem,99,Pixie Tongue Materia IV
10100201,Normal/MateriaItem,99,Coeurl Eye Materia I
10100202,Normal/MateriaItem,99,Coeurl Eye Materia II
10100203,Normal/MateriaItem,99,Coeurl Eye Materia III
10100204,Normal/MateriaItem,99,Coeurl Eye Materia IV
10100205,Normal/MateriaItem,99,Aurelia Kiss Materia I
10100206,Normal/MateriaItem,99,Aurelia Kiss Materia II
10100207,Normal/MateriaItem,99,Aurelia Kiss Materia III
10100208,Normal/MateriaItem,99,Aurelia Kiss Materia IV
10100209,Normal/MateriaItem,99,Bison Hoof Materia I
10100210,Normal/MateriaItem,99,Bison Hoof Materia II
10100211,Normal/MateriaItem,99,Bison Hoof Materia III
10100212,Normal/MateriaItem,99,Bison Hoof Materia IV
10100213,Normal/MateriaItem,99,Funguar Shriek Materia I
10100214,Normal/MateriaItem,99,Funguar Shriek Materia II
10100215,Normal/MateriaItem,99,Funguar Shriek Materia III
10100216,Normal/MateriaItem,99,Funguar Shriek Materia IV
10100217,Normal/MateriaItem,99,Treant Root Materia I
10100218,Normal/MateriaItem,99,Treant Root Materia II
10100219,Normal/MateriaItem,99,Treant Root Materia III
10100220,Normal/MateriaItem,99,Treant Root Materia IV
10100221,Normal/MateriaItem,99,Chocobo Down Materia I
10100222,Normal/MateriaItem,99,Chocobo Down Materia II
10100223,Normal/MateriaItem,99,Chocobo Down Materia III
10100224,Normal/MateriaItem,99,Chocobo Down Materia IV
10100225,Normal/MateriaItem,99,Ahriman Gaze Materia I
10100226,Normal/MateriaItem,99,Ahriman Gaze Materia II
10100227,Normal/MateriaItem,99,Ahriman Gaze Materia III
10100228,Normal/MateriaItem,99,Ahriman Gaze Materia IV
10100229,Normal/MateriaItem,99,Bloodflow Materia I
10100230,Normal/MateriaItem,99,Bloodflow Materia II
10100231,Normal/MateriaItem,99,Bloodflow Materia III
10100232,Normal/MateriaItem,99,Bloodflow Materia IV
10100233,Normal/MateriaItem,99,Manaflow Materia I
10100234,Normal/MateriaItem,99,Manaflow Materia II
10100235,Normal/MateriaItem,99,Manaflow Materia III
10100236,Normal/MateriaItem,99,Manaflow Materia IV
10100237,Normal/MateriaItem,99,Mettleflow Materia I
10100238,Normal/MateriaItem,99,Mettleflow Materia II
10100239,Normal/MateriaItem,99,Mettleflow Materia III
10100240,Normal/MateriaItem,99,Mettleflow Materia IV
10100241,Normal/MateriaItem,99,Touch of Rage Materia I
10100242,Normal/MateriaItem,99,Touch of Rage Materia II
10100243,Normal/MateriaItem,99,Touch of Rage Materia III
10100244,Normal/MateriaItem,99,Touch of Rage Materia IV
10100245,Normal/MateriaItem,99,Touch of Serenity Materia I
10100246,Normal/MateriaItem,99,Touch of Serenity Materia II
